E_low_keV,E_high_keV,E_center_keV,pdf_kTe_40_keV,prob_per_bin_kTe_40_keV,expected_counts_kTe_40_keV,cdf_kTe_40_keV,pdf_kTe_100_keV,prob_per_bin_kTe_100_keV,expected_counts_kTe_100_keV,cdf_kTe_100_keV,pdf_kTe_160_keV,prob_per_bin_kTe_160_keV,expected_counts_kTe_160_keV,cdf_kTe_160_keV,pdf_kTe_300_keV,prob_per_bin_kTe_300_keV,expected_counts_kTe_300_keV,cdf_kTe_300_keV
1277.46,1282.45,1279.955,9.57422477380579e-18,4.7775381621290983e-17,4.777538162129098e-11,0.9999999999999996,1.1902362729707827e-09,5.939279002124216e-09,0.005939279002124216,0.9999998920283031,1.1667466267939567e-07,5.822065667701855e-07,0.5822065667701855,0.9999835212142938,3.8501876276754945e-06,1.9212436262100753e-05,19.212436262100752,0.9990469091406681
1282.45,1287.44,1284.9450000000002,8.418516064961788e-18,4.20083951641594e-17,4.20083951641594e-11,0.9999999999999996,1.127903772442953e-09,5.628239824490346e-09,0.005628239824490346,0.999999897656543,1.126528432125268e-07,5.621376876305097e-07,0.5621376876305098,0.9999840833519814,3.77197053573158e-06,1.8822132973300618e-05,18.82213297330062,0.9990657312736414
1287.44,1292.43,1289.935,7.402425078051993e-18,3.6938101139479514e-17,3.693810113947951e-11,0.9999999999999996,1.0688517353257585e-09,5.3335701592755446e-09,0.005333570159275544,0.9999999029901131,1.0877129776102995e-07,5.427687758275404e-07,0.5427687758275405,0.9999846261207572,3.695398165323559e-06,1.8440036844964593e-05,18.44003684496459,0.9990841713104863
1292.43,1297.42,1294.9250000000002,6.5090707940564775e-18,3.248026326234188e-17,3.248026326234188e-11,0.9999999999999996,1.012906558616258e-09,5.054403727495137e-09,0.005054403727495137,0.9999999080445168,1.0502506577826842e-07,5.240750782335603e-07,0.5240750782335604,0.9999851501958354,3.620434420210005e-06,1.8065967756847956e-05,18.065967756847957,0.9991022372782432
1297.42,1302.41,1299.915,5.7236150732144985e-18,2.85608392153404e-17,2.85608392153404e-11,0.9999999999999996,9.599038838515013e-10,4.789920380419e-09,0.004789920380419,0.9999999128344371,1.0140936501758671e-07,5.060327314377586e-07,0.5060327314377586,0.9999856562285668,3.547044039107645e-06,1.7699749755147182e-05,17.69974975514718,0.9991199370279984
1302.41,1307.4,1304.9050000000002,5.03301520117836e-18,2.5114745853880062e-17,2.511474585388006e-11,0.9999999999999996,9.096881013454386e-10,4.539343625713747e-09,0.004539343625713747,0.9999999173737808,9.791958499910549e-08,4.886187291455372e-07,0.4886187291455372,0.999986144847296,3.4751925751140187e-06,1.7341210949818986e-05,17.341210949818986,0.9991372782389483
1307.4,1312.39,1309.895,4.425806438980636e-18,2.2084774130513415e-17,2.2084774130513416e-11,0.9999999999999996,8.621118812260205e-10,4.30193828731785e-09,0.00430193828731785,0.999999921675719,9.455128072141228e-08,4.718108907998481e-07,0.4718108907998481,0.9999866166581868,3.404846375676368e-06,1.6990183414625107e-05,16.990183414625108,0.9991542684223629
1312.39,1317.38,1314.8850000000002,3.891910935025753e-18,1.942063556577854e-17,1.942063556577854e-11,0.9999999999999996,8.170357298103932e-10,4.07700829175387e-09,0.004077008291753869,0.9999999257527273,9.130016660870993e-08,4.555878313774634e-07,0.4555878313774634,0.9999870722460181,3.335972563090807e-06,1.6646503089823157e-05,16.646503089823156,0.9991709149254527
1317.38,1322.3700000000001,1319.875,3.422469799843693e-18,1.707812430122006e-17,1.707812430122006e-11,0.9999999999999996,7.743275699368199e-10,3.863894573984738e-09,0.0038638945739847383,0.9999999296166219,8.816211068437846e-08,4.3992893231504934e-07,0.4399289323150493,0.9999875121749504,3.2685390155167387e-06,1.6310009687428554e-05,16.310009687428554,0.9991872249351401
1322.3700000000001,1327.3600000000001,1324.8650000000002,3.0096955330271896e-18,1.5018380709805703e-17,1.5018380709805702e-11,0.9999999999999996,7.338623439478942e-10,3.6619730962999985e-09,0.0036619730962999986,0.9999999332785949,8.513312896224493e-08,4.24814313521603e-07,0.424814313521603,0.9999879369892639,3.2025143484914657e-06,1.5980546598972443e-05,15.980546598972444,0.9992032054817391
1327.3600000000001,1332.3500000000001,1329.855,2.6467423331864757e-18,1.3207244242600538e-17,1.3207244242600538e-11,0.9999999999999996,6.955216380916752e-10,3.4706529740774652e-09,0.0034706529740774652,0.9999999367492479,8.220938004721994e-08,4.1022480643562824e-07,0.41022480643562825,0.9999883472140704,3.137867896930977e-06,1.5657960805685602e-05,15.657960805685601,0.9992188634425448
1332.3500000000001,1337.3400000000001,1334.8450000000003,2.327592121642055e-18,1.1614684686993875e-17,1.1614684686993875e-11,0.9999999999999996,6.591933271749759e-10,3.2893747026031358e-09,0.0032893747026031357,0.9999999400386226,7.938715993727249e-08,3.9614192808699045e-07,0.39614192808699045,0.9999887433559984,3.074569697602784e-06,1.534210279103792e-05,15.342102791037918,0.9992342055453359
1337.3400000000001,1342.3300000000002,1339.835,2.046954374003023e-18,1.0214302326275103e-17,1.0214302326275103e-11,0.9999999999999996,6.247712383673831e-10,3.1176084794532475e-09,0.0031176084794532475,0.9999999431562311,7.66628970190476e-08,3.825478561250482e-07,0.3825478561250482,0.9999891259038546,3.012590472057571e-06,1.5032826455567306e-05,15.032826455567307,0.9992492383717915
1342.3300000000002,1347.3200000000002,1344.8250000000003,1.8001780851755793e-18,8.982888645026157e-18,8.982888645026156e-12,0.9999999999999996,5.921548331148358e-10,2.954852617243036e-09,0.002954852617243036,0.9999999461110837,7.40331472497177e-08,3.6942540477609203e-07,0.36942540477609204,0.9999894953292594,2.9519016100064893e-06,1.4729989033932409e-05,14.729989033932409,0.9992639683608254
1347.3200000000002,1352.31,1349.815,1.5831743966209918e-18,7.900040239138404e-18,7.900040239138403e-12,0.9999999999999996,5.612489061789923e-10,2.800632041833049e-09,0.0028006320418330487,0.9999999489117157,7.149458951796888e-08,3.567580016946491e-07,0.3567580016946491,0.9999898520872611,2.8924751531316147e-06,1.4433451014126127e-05,14.433451014126128,0.9992784018118396
1352.31,1357.3,1354.8049999999998,1.3923485932483927e-18,6.947819480309492e-18,6.947819480309492e-12,0.9999999999999996,5.319633008723623e-10,2.6544968713530923e-09,0.0026544968713530922,0.9999999515662126,6.904402117728429e-08,3.4452966567464923e-07,0.3445296656746492,0.9999901966169268,2.834283779317213e-06,1.4143076058792917e-05,14.143076058792918,0.9992925448878984
1357.3,1362.29,1359.795,1.2245403341992741e-18,6.110456267654389e-18,6.110456267654389e-12,0.9999999999999996,5.04212639610364e-10,2.5160210716557213e-09,0.002516021071655721,0.9999999540822336,6.667835374496935e-08,3.3272498518739763e-07,0.3327249851873976,0.999990529341912,2.77730078729009e-06,1.3858730928577573e-05,13.858730928577573,0.999306403618827
1362.29,1367.28,1364.7849999999999,1.076971119591331e-18,5.3740858867607516e-18,5.374085886760752e-12,0.9999999999999996,4.779160689494969e-10,2.3848011840579936e-09,0.0023848011840579934,0.9999999564670348,6.439460876061442e-08,3.2132909771546654e-07,0.3213290977154665,0.9999908506710097,2.7215000816574597e-06,1.3580285407470749e-05,13.580285407470749,0.9993199839042345
1367.28,1372.27,1369.775,9.471981163602887e-19,4.726518600637849e-18,4.726518600637849e-12,0.9999999999999996,4.529970183263252e-10,2.260455121448367e-09,0.0022604551214483667,0.9999999587274899,6.218991379793434e-08,3.103276698516929e-07,0.3103276698516929,0.9999911609986796,2.6668561583311867e-06,1.3307612230072647e-05,13.307612230072646,0.9993332915164646
1372.27,1377.26,1374.7649999999999,8.33073572705657e-19,4.157037127801236e-18,4.157037127801236e-12,0.9999999999999996,4.293829717550354e-10,2.1426210290576304e-09,0.0021426210290576304,0.999999960870111,6.006149862417017e-08,2.9970687813460966e-07,0.29970687813460967,0.9999914607055577,2.613344090327727e-06,1.3040587010735382e-05,13.040587010735381,0.9993463321034752
1377.26,1382.25,1379.755,7.327091440957057e-19,3.656218629037578e-18,3.656218629037578e-12,0.9999999999999996,4.0700525178176876e-10,2.0309562063910297e-09,0.0020309562063910297,0.9999999629010672,5.800669150145459e-08,2.8945339059225894e-07,0.28945339059225894,0.9999917501589483,2.5609395139331025e-06,1.2779088174526206e-05,12.779088174526205,0.9993591111916498
1382.25,1387.24,1384.745,6.444445358915516e-19,3.2157782340988484e-18,3.2157782340988482e-12,0.9999999999999996,3.857988150324522e-10,1.92513608701194e-09,0.0019251360870119398,0.9999999648262032,5.602291562477244e-08,2.79554348967615e-07,0.279554348967615,0.9999920297132973,2.509618615222993e-06,1.2522996889962757e-05,12.522996889962757,0.9993716341885397
1387.24,1392.23,1389.7350000000001,5.668199397863228e-19,2.8284314995337558e-18,2.8284314995337556e-12,0.9999999999999996,3.657020587269198e-10,1.824853273047333e-09,0.001824853273047333,0.9999999666510565,5.410768569134361e-08,2.6999735159980513e-07,0.26999735159980515,0.9999922997106488,2.459358116927895e-06,1.2272197003470219e-05,12.272197003470218,0.9993839063855432
1392.23,1397.22,1394.725,4.985518046371057e-19,2.487773505139162e-18,2.487773505139162e-12,0.9999999999999996,3.4665663756650655e-10,1.7298166214568708e-09,0.0017298166214568707,0.9999999683808731,5.225860459647093e-08,2.6077043693639044e-07,0.26077043693639046,0.9999925604810858,2.410135265633964e-06,1.2026574975513502e-05,12.026574975513501,0.9993959329605188
1397.22,1402.21,1399.7150000000001,4.385115379559185e-19,2.1881725744000373e-18,2.1881725744000374e-12,0.9999999999999996,3.286072904344917e-10,1.6397503792681167e-09,0.0016397503792681166,0.9999999700206235,5.047336025107476e-08,2.518620676528635e-07,0.2518620676528635,0.9999928123431534,2.361927819310157e-06,1.1786019818357706e-05,11.786019818357707,0.9994077189803371
1402.21,1407.2,1404.705,3.8570678325831844e-19,1.9246768484590127e-18,1.9246768484590126e-12,0.9999999999999996,3.1150167637947425e-10,1.5543933651335794e-09,0.0015543933651335795,0.9999999715750169,4.8749722516332425e-08,2.4326111535649927e-07,0.24326111535649927,0.9999930556042688,2.3147140351528135e-06,1.155042303541256e-05,11.55042303541256,0.9994192694033726
1407.2,1412.19,1409.6950000000002,3.3926496146318782e-19,1.6929321577013103e-18,1.6929321577013104e-12,0.9999999999999996,2.952902193805066e-10,1.4734981947087307e-09,0.0014734981947087306,0.9999999730485151,4.7085540251009116e-08,2.349568458525359e-07,0.2349568458525359,0.9999932905611146,2.2684726577388353e-06,1.131967856211681e-05,11.31967856211681,0.9994305890819347
1412.19,1417.18,1414.685,2.9841880231740554e-19,1.4891098235638564e-18,1.4891098235638563e-12,0.9999999999999996,2.799259614202298e-10,1.3968305474869492e-09,0.0013968305474869492,0.9999999744453456,4.547873846724603e-08,2.269389049515581e-07,0.2269389049515581,0.9999935175000196,2.2231829074791607e-06,1.1093682708321032e-05,11.093682708321031,0.9994416827646431
1417.18,1422.17,1419.6750000000002,2.624936250164579e-19,1.3098431888321274e-18,1.3098431888321273e-12,0.9999999999999996,2.653644234179207e-10,1.3241684728554266e-09,0.0013241684728554266,0.999999975769514,4.3927315590725997e-08,2.1919730479772313e-07,0.21919730479772312,0.9999937366973244,2.178824469364178e-06,1.0872334102127268e-05,10.872334102127267,0.9994525550987452
1422.17,1427.16,1424.665,2.3089615636417824e-19,1.1521718202572515e-18,1.1521718202572515e-12,0.9999999999999996,2.515634735988486e-10,1.2553017332582568e-09,0.0012553017332582567,0.9999999770248158,4.2429340821303506e-08,2.1172241069830487e-07,0.21172241069830486,0.9999939484197351,2.135377481993261e-06,1.0655533635146394e-05,10.655533635146394,0.9994632106323803
1427.16,1432.15,1429.6550000000002,2.0310470044930388e-19,1.0134924552420283e-18,1.0134924552420283e-12,0.9999999999999996,2.384832028992598e-10,1.1900311824673085e-09,0.0011900311824673084,0.999999978214847,4.098295159032809e-08,2.0450492843573754e-07,0.20450492843573753,0.9999941529246635,2.0928225268805897e-06,1.0443184409134162e-05,10.443184409134162,0.9994736538167894
1432.15,1437.14,1434.645,1.78660496343702e-19,8.915158767550747e-19,8.915158767550747e-13,0.9999999999999996,2.2608580702818055e-10,1.128168177070623e-09,0.001128168177070623,0.9999999793430152,3.9586351111044e-08,1.975358920441099e-07,0.1975358920441099,0.9999943504605556,2.051140618029862e-06,1.023519168396903e-05,10.235191683969031,0.9994838890084734
1437.14,1442.13,1439.6350000000002,1.5716012012325132e-19,7.842289994150256e-19,7.842289994150256e-13,0.9999999999999996,2.1433547482770592e-10,1.0695340193902544e-09,0.0010695340193902544,0.9999999804125492,3.8237806018578323e-08,1.9080665203270617e-07,0.19080665203270616,0.9999945412672077,2.0103131917705253e-06,1.0031462826934939e-05,10.03146282693494,0.9994939204713004
1442.13,1447.1200000000001,1444.625,1.3824880490961255e-19,6.898615364989679e-19,6.898615364989679e-13,0.9999999999999996,2.0319828259297684e-10,1.0139594301389562e-09,0.0010139594301389562,0.9999999814265087,3.693564409617408e-08,1.8430886403990899e-07,0.18430886403990898,0.9999947255760717,1.970322096848571e-06,9.831907263274387e-06,9.831907263274386,0.9995037523785636
1447.1200000000001,1452.1100000000001,1449.6150000000002,1.216145679197831e-19,6.068566939197188e-19,6.068566939197189e-13,0.9999999999999996,1.926420940313448e-10,9.612840492164123e-10,0.0009612840492164123,0.9999999823877928,3.5678252084442976e-08,1.7803447790137077e-07,0.17803447790137078,0.9999949036105497,1.931149584764933e-06,9.636436427977032e-06,9.636436427977031,0.9995133888149915
1452.1100000000001,1457.1000000000001,1454.605,1.0698304694685223e-19,5.338454042647936e-19,5.338454042647937e-13,0.9999999999999996,1.8263646555767454e-10,9.113559631327976e-10,0.0009113559631327976,0.9999999832991487,3.446407357054476e-08,1.7197572711701868e-07,0.17197572711701867,0.9999950755862768,1.8927783003549292e-06,9.444963718771114e-06,9.444963718771115,0.9995228337787103
1457.1000000000001,1462.0900000000001,1459.5950000000003,9.411296050384472e-20,4.69623672914186e-19,4.69623672914186e-13,0.9999999999999996,1.731525566390877e-10,8.640312576290492e-10,0.0008640312576290492,0.99999998416318,3.329160695431106e-08,1.6612511870201248e-07,0.1661251187020125,0.9999952417113954,1.8551912726022116e-06,9.257404450285052e-06,9.257404450285053,0.9995320911831606
1462.0900000000001,1467.0800000000002,1464.585,8.279211624082867e-20,4.131326600417358e-19,4.131326600417358e-13,0.9999999999999996,1.6416304491803524e-10,8.191735941409973e-10,0.0008191735941409973,0.9999999849823537,3.2159403488452385e-08,1.604754234073777e-07,0.1604754234073777,0.9999954021868188,1.8183719056810171e-06,9.073675809348291e-06,9.073675809348291,0.9995411648589699
1467.0800000000002,1472.0700000000002,1469.5750000000003,7.283390136661209e-20,3.63441167819395e-19,3.63441167819395e-13,0.9999999999999996,1.556420458572164e-10,7.766538088275112e-10,0.0007766538088275112,0.9999999857590075,3.106606539008927e-08,1.5501966629654573e-07,0.15501966629654573,0.9999955572064851,1.7823039702205545e-06,8.893696811400584e-06,8.893696811400584,0.9995500585557814
1472.0700000000002,1477.0600000000002,1474.565,6.407419682310363e-20,3.1973024214728767e-19,3.1973024214728766e-13,0.9999999999999996,1.475650366637701e-10,7.363495329522141e-10,0.0007363495329522141,0.999999986495357,3.001024402096016e-08,1.4975111766459148e-07,0.14975111766459148,0.9999957069576028,1.7469715947857142e-06,8.71738825798073e-06,8.71738825798073,0.9995587759440394
1477.0600000000002,1482.05,1479.555,5.636866400633664e-20,2.812796333916075e-19,2.8127963339160754e-13,0.9999999999999996,1.3990878426325696e-10,6.981448334736217e-10,0.0006981448334736217,0.9999999871935019,2.8990638133753926e-08,1.4466328428742576e-07,0.14466328428742575,0.999995851620887,1.7123592575682192e-06,8.54467269526504e-06,8.544672695265039,0.9995673206167347
1482.05,1487.04,1484.545,4.95903590211661e-20,2.474558915156193e-19,2.474558915156193e-13,0.9999999999999996,1.3265127710637122e-10,6.619298727607936e-10,0.0006619298727607937,0.9999999878554318,2.800599218211685e-08,1.3974990098876332e-07,0.1397499009887633,0.999995991370788,1.6784517782827797e-06,8.375474373631087e-06,8.375474373631087,0.9995756960911083
1487.04,1492.03,1489.5349999999999,4.362763489990147e-20,2.1770189815050873e-19,2.1770189815050872e-13,0.9999999999999996,1.257716606030346e-10,6.276005864091437e-10,0.0006276005864091438,0.9999999884830324,2.705509469197267e-08,1.3500492251294387e-07,0.13500492251294388,0.9999961263757104,1.6452343102627357e-06,8.209719208211067e-06,8.209719208211066,0.9995839058103165
1492.03,1497.02,1494.525,3.838229699963619e-20,1.9152766202818492e-19,1.9152766202818492e-13,0.9999999999999996,1.1925017598961245e-10,5.950583781881672e-10,0.0005950583781881672,0.9999999890780907,2.6136776691886825e-08,1.304225156925155e-07,0.1304225156925155,0.9999962567982261,1.6126923327499369e-06,8.0473347404222e-06,8.047334740422201,0.999591953145057
1497.02,1502.01,1499.5149999999999,3.3767980998478913e-20,1.6850222518241008e-19,1.6850222518241007e-13,0.9999999999999996,1.1306810244548713e-10,5.642098312029818e-10,0.0005642098312029819,0.9999999896423005,2.524991020029123e-08,1.2599705189945347e-07,0.12599705189945348,0.999996382795278,1.5808116433737986e-06,7.888250100435268e-06,7.888250100435268,0.9995998413951575
1502.01,1507.0,1504.505,2.970872660746801e-20,1.4824654577126564e-19,1.4824654577126563e-13,0.9999999999999996,1.072077022851105e-10,5.349664344027024e-10,0.0005349664344027024,0.9999999901772669,2.4393406767467178e-08,1.2172309976966144e-07,0.12172309976966143,0.9999965045183778,1.5495783508144834e-06,7.732395970564287e-06,7.732395970564287,0.999607573791128
1507.0,1511.99,1509.495,2.6137723364306126e-20,1.304272395878878e-19,1.304272395878878e-13,0.9999999999999996,1.0165216906106463e-10,5.072443236147134e-10,0.0005072443236147134,0.9999999906845113,2.35662160702669e-08,1.1759541819063204e-07,0.11759541819063205,0.999996622113796,1.5189788676454521e-06,7.5797045495508195e-06,7.5797045495508195,0.9996151534956775
1511.99,1516.98,1514.4850000000001,2.2996207731282824e-20,1.147510765791015e-19,1.147510765791015e-13,0.9999999999999996,9.638557842248474e-11,4.809640363281997e-10,0.00048096403632819974,0.9999999911654753,2.276732455762585e-08,1.136089495425532e-07,0.1136089495425532,0.9999967357227456,1.4889999033506352e-06,7.430109517719683e-06,7.430109517719683,0.9996225836051953
1516.98,1521.97,1519.475,2.0232493230548394e-20,1.0096014122043667e-19,1.0096014122043667e-13,0.9999999999999996,9.139284158161924e-11,4.5605027949228083e-10,0.0004560502794922808,0.9999999916215256,2.199575414499626e-08,1.0975881318353153e-07,0.10975881318353153,0.9999968454815588,1.4596284575117173e-06,7.283546002983483e-06,7.283546002983483,0.9996298671511983
1521.97,1526.96,1524.4650000000001,1.7801117556991053e-20,8.882757660938552e-20,8.882757660938553e-14,0.9999999999999996,8.665966124918926e-11,4.324317096334552e-10,0.00043243170963345524,0.9999999920539574,2.1250560955898556e-08,1.0604029916993399e-07,0.10604029916993399,0.999996951521858,1.4308518131610395e-06,7.1399505476736e-06,7.1399505476736005,0.999637007101746
1526.96,1531.95,1529.455,1.5662092549196597e-20,7.815384182049116e-20,7.815384182049116e-14,0.9999999999999996,8.217248990674428e-11,4.100407246346547e-10,0.00041004072463465466,0.9999999924639982,2.053083410885935e-08,1.0244886220320835e-07,0.10244886220320835,0.9999970539707201,1.4026575302958991e-06,6.9992610761765495e-06,6.999261076176549,0.9996440063628221
1531.95,1536.94,1534.4450000000002,1.3780244604564462e-20,6.876342057677679e-20,6.876342057677679e-14,0.9999999999999996,7.791849029126385e-11,3.888132665534073e-10,0.0003888132665534073,0.9999999928528115,1.9835694548065295e-08,9.8980115794846e-08,0.098980115794846,0.9999971529508359,1.3750334395499508e-06,6.861416863354267e-06,6.861416863354267,0.9996508677796855
1536.94,1541.93,1539.435,1.2124634624078333e-20,6.050192677415099e-20,6.0501926774151e-14,0.9999999999999996,7.388549797399453e-11,3.6868863489023335e-10,0.00036868863489023337,0.9999999932215001,1.916429391612982e-08,9.562982664148798e-08,0.09562982664148799,0.9999972485806625,1.3479676360177574e-06,6.7263585037286216e-06,6.726358503728622,0.9996575941381892
1541.93,1546.92,1544.4250000000002,1.0668047890365693e-20,5.3233558972924905e-20,5.3233558972924906e-14,0.9999999999999996,7.006198592182099e-11,3.496093097498874e-10,0.0003496093097498874,0.9999999935711095,1.851581346742513e-08,9.239390920245157e-08,0.09239390920245157,0.9999973409745717,1.3214484732284299e-06,6.594027881409877e-06,6.594027881409877,0.9996641881660706
1546.92,1551.91,1549.415,9.386545441521929e-21,4.683886175319451e-20,4.683886175319451e-14,0.9999999999999996,6.643703093549851e-11,3.315207843681382e-10,0.0003315207843681382,0.9999999939026303,1.7889463020494095e-08,8.92684204722657e-08,0.0892684204722657,0.9999974302429921,1.2954645572645938e-06,6.464368140750335e-06,6.464368140750335,0.9996706525342114
1551.91,1556.9,1554.4050000000002,8.259069521942316e-21,4.121275691449223e-20,4.121275691449223e-14,0.9999999999999996,6.300028186471975e-11,3.143714065049521e-10,0.0003143714065049521,0.9999999942170017,1.728447994810875e-08,8.624955494106281e-08,0.0862495549410628,0.9999975164925471,1.2700047410228702e-06,6.3373236577041334e-06,6.337323657704133,0.9996769898578691
1556.9,1561.89,1559.395,7.267096587081193e-21,3.6262811969535215e-20,3.6262811969535214e-14,0.9999999999999996,5.974192950538122e-11,2.981122282318528e-10,0.0002981122282318528,0.9999999945151139,1.670012820359921e-08,8.333363973596022e-08,0.08333363973596022,0.9999975998261869,1.2450581186123174e-06,6.212840011875475e-06,6.212840011875475,0.999683202697881
1561.89,1566.88,1564.3850000000002,6.394332126496877e-21,3.1907717311219475e-20,3.1907717311219474e-14,0.9999999999999996,5.6652678089466783e-11,2.8269686366643974e-10,0.0002826968636664397,0.9999999947978108,1.613569738212466e-08,8.05171299368022e-08,0.0805171299368022,0.9999976803433168,1.2206140198871981e-06,6.09086395923713e-06,6.09086395923713,0.9996892935618402
1566.88,1571.8700000000001,1569.375,5.626442261861203e-21,2.8075946886687453e-20,2.8075946886687454e-14,0.9999999999999996,5.372371828279093e-11,2.680813542311272e-10,0.0002680813542311272,0.9999999950658921,1.559050181561114e-08,7.779660405989972e-08,0.07779660405989972,0.9999977581399209,1.1966620051107443e-06,5.971343405502625e-06,5.971343405502624,0.9996952649052457
1571.8700000000001,1576.8600000000001,1574.3650000000002,4.950817685289377e-21,2.4704580249594035e-20,2.4704580249594035e-14,0.9999999999999996,5.094670161036455e-11,2.542240410357196e-10,0.0002542240410357196,0.9999999953201162,1.5063879700125485e-08,7.51687597036263e-08,0.0751687597036263,0.9999978333086805,1.1731918597464739e-06,5.854227380134915e-06,5.854227380134915,0.9997011191326258
1576.8600000000001,1581.8500000000001,1579.355,4.35636603851343e-21,2.1738266532182053e-20,2.1738266532182054e-14,0.9999999999999996,4.8313716233464715e-11,2.4108544400498937e-10,0.00024108544400498936,0.9999999955612017,1.4555192254503474e-08,7.263040934997246e-08,0.07263040934997246,0.9999979059390899,1.1501935893738932e-06,5.739466010975738e-06,5.739466010975738,0.9997068585986368
1581.8500000000001,1586.8400000000001,1584.3450000000003,3.83332930394802e-21,1.9128313226700654e-20,1.9128313226700654e-14,0.9999999999999996,4.5817264006534915e-11,2.2862814739260963e-10,0.00022862814739260963,0.9999999957898298,1.406382290909113e-08,7.017847631636486e-08,0.07017847631636485,0.9999979761175662,1.1276574147253477e-06,5.627010499479495e-06,5.6270104994794945,0.9997124856091363
1586.8400000000001,1591.8300000000002,1589.335,3.3731231924121885e-21,1.683188473013685e-20,1.683188473013685e-14,0.9999999999999996,4.3450238745907666e-11,2.1681669134207965e-10,0.00021681669134207966,0.9999999960066465,1.358917652350405e-08,6.780999085228533e-08,0.06780999085228533,0.9999980439275571,1.1055737668410243e-06,5.516813096536721e-06,5.516813096536721,0.9997180024222329
1591.8300000000002,1596.8200000000002,1594.3250000000003,2.9681958760230313e-21,1.4811297421354952e-20,1.4811297421354953e-14,0.9999999999999996,4.120590564596137e-11,2.056174691733476e-10,0.0002056174691733476,0.999999996212264,1.3130678632346946e-08,6.552208637541139e-08,0.06552208637541139,0.9999981094496435,1.0839332823390215e-06,5.408827078871727e-06,5.408827078871727,0.9997234112493117
1596.8200000000002,1601.8100000000002,1599.315,2.611903734620811e-21,1.3033399635757871e-20,1.3033399635757871e-14,0.9999999999999996,3.907788178178366e-11,1.9499863009110084e-10,0.00019499863009110084,0.9999999964072627,1.2687774717877853e-08,6.33119958422106e-08,0.0633119958422106,0.9999981727616394,1.062726798797671e-06,5.303006726000388e-06,5.303006726000388,0.9997287142560377
1601.8100000000002,1606.8000000000002,1604.3050000000003,2.2984020653118954e-21,1.146902630590638e-20,1.1469026305906379e-14,0.9999999999999996,3.706011764065394e-11,1.849299870268635e-10,0.0001849299870268635,0.9999999965921926,1.225992950863663e-08,6.11770482480969e-08,0.061177048248096895,0.9999982339386876,1.041945350247198e-06,5.199307297733527e-06,5.199307297733527,0.9997339135633354
1606.8000000000002,1611.79,1609.295,2.022548952001984e-21,1.0092519270489458e-20,1.0092519270489459e-14,0.9999999999999996,3.514687962775526e-11,1.7538292934249108e-10,0.0001753829293424911,0.9999999967675756,1.1846626303096127e-08,5.911466525244709e-08,0.059114665252447095,0.9999982930533529,1.0215801627680216e-06,5.097685012212205e-06,5.097685012212205,0.9997390112483476
1611.79,1616.78,1614.2849999999999,1.7798207092286797e-21,8.881305339051128e-21,8.881305339051129e-15,0.9999999999999996,3.3332733494426264e-11,1.6633034013718736e-10,0.00016633034013718737,0.999999996933906,1.1447366317426792e-08,5.7122357923959796e-08,0.057122357923959796,0.9999983501757108,1.0016226501929773e-06,4.998097024462966e-06,4.998097024462966,0.9997440093453721
1616.78,1621.77,1619.275,1.5662375058026827e-21,7.815525153955401e-21,7.815525153955402e-15,0.9999999999999996,3.1612528640037255e-11,1.577465179137862e-10,0.0001577465179137862,0.9999999970916524,1.1061668056501265e-08,5.519772360194141e-08,0.05519772360194141,0.9999984053734344,9.820644099108737e-07,4.900501405455268e-06,4.900501405455268,0.9997489098467776
1621.77,1626.76,1624.2649999999999,1.3782979418933618e-21,6.877706730047888e-21,6.877706730047889e-15,0.9999999999999996,2.9981383241174834e-11,1.496071023734627e-10,0.00014960710237346269,0.9999999972412595,1.0689066707296848e-08,5.333844286941137e-08,0.05333844286941137,0.9999984587118773,9.62897218768847e-07,4.804857121656555e-06,4.804857121656555,0.9997537147038992
1626.76,1631.75,1629.255,1.2129215010364544e-21,6.052478290171918e-21,6.052478290171918e-15,0.9999999999999996,2.8434670164293392e-11,1.4188900411982428e-10,0.00014188900411982427,0.9999999973831486,1.0329113553884237e-08,5.1542276633882434e-08,0.05154227663388244,0.999998510254154,9.441130290710152e-07,4.7111240150643746e-06,4.7111240150643745,0.9997584258279142
1631.75,1636.74,1634.245,1.0673979285491508e-21,5.326315663460272e-21,5.326315663460272e-15,0.9999999999999996,2.696800362033289e-11,1.3457033806546138e-10,0.00013457033806546137,0.999999997517719,9.981375413222696e-09,4.9807063311981346e-08,0.04980706331198135,0.9999985600612173,9.257039646710691e-07,4.619262783708643e-06,4.619262783708643,0.9997630450906979
1636.74,1641.73,1639.2350000000001,9.393427021606222e-22,4.6873200837815134e-21,4.6873200837815134e-15,0.9999999999999996,2.5577226522006406e-11,1.276303603448122e-10,0.0001276303603448122,0.9999999976453493,9.645434091008316e-09,4.8130716114131586e-08,0.04813071611413158,0.9999986081919334,9.076623171564124e-07,4.529234962610506e-06,4.529234962610506,0.9997675743256605
1641.73,1646.72,1644.225,8.266578612019814e-22,4.125022727397895e-21,4.1250227273978946e-15,0.9999999999999996,2.4258398506564766e-11,1.210494085477584e-10,0.00012104940854775841,0.9999999977663987,9.320885856851893e-09,4.651122042569103e-08,0.04651122042569103,0.9999986547031539,8.899805421216313e-07,4.441002905186948e-06,4.441002905186948,0.9997720153285657
