E_MeV,S_mass_MeV_cm2_g
1.36228676414,1.24327578066
1.38127630283,1.24348078118
1.40053054539,1.24371696944
1.42005318165,1.24398383836
1.43984795288,1.24428088523
1.45991865247,1.2446076117
1.48026912674,1.24496352378
1.50090327558,1.24534813186
1.52182505326,1.2457609507
1.54303846918,1.24620149945
1.56454758862,1.24666930165
1.58635653351,1.24716388522
1.60846948327,1.24768478248
1.63089067555,1.24823153016
1.65362440709,1.24880366939
1.67667503453,1.24940074572
1.70004697521,1.25002230909
1.72374470806,1.25066791387
1.74777277446,1.25133711885
1.77213577908,1.25202948722
1.79683839077,1.25274458662
1.82188534347,1.25348198908
1.8472814371,1.25424127109
1.87303153851,1.25502201352
1.89914058236,1.25582380169
1.92561357213,1.25664622534
1.95245558102,1.25748887863
1.97967175295,1.25835136011
2.00726730356,1.25923327277
2.03524752118,1.26013422401
2.06361776786,1.26105382564
2.0923834804,1.26199169384
2.12155017136,1.26294744922
2.15112343018,1.26392071677
2.18110892419,1.26491112585
2.21151239973,1.2659183102
2.24233968322,1.26694190795
2.27359668233,1.26798156155
2.30528938705,1.26903691783
2.33742387089,1.27010762794
2.37000629201,1.27119334735
2.40304289441,1.27229373586
2.43654000913,1.27340845756
2.47050405546,1.27453718085
2.50494154217,1.27567957837
2.53985906878,1.27683532704
2.57526332677,1.27800410803
2.61116110092,1.27918560672
2.64755927057,1.28037951271
2.68446481096,1.28158551979
2.72188479458,1.28280332594
2.75982639247,1.28403263326
2.79829687566,1.28527314802
2.83730361652,1.28652458059
2.87685409019,1.28778664544
2.91695587602,1.28905906111
2.95761665899,1.29034155019
2.99884423123,1.2916338393
3.04064649347,1.29293565907
3.08303145657,1.29424674409
3.12600724307,1.29556683292
3.16958208873,1.29689566805
3.2137643441,1.29823299588
3.25856247615,1.29957856666
3.30398506987,1.30093213453
3.35004082991,1.30229345742
3.39673858227,1.30366229706
3.44408727597,1.30503841897
3.49209598479,1.30642159239
3.54077390897,1.30781159025
3.59013037701,1.3092081892
3.64017484745,1.31061116951
3.69091691066,1.31202031507
3.74236629072,1.31343541336
3.79453284724,1.31485625542
3.84742657726,1.3162826358
3.90105761719,1.31771435255
3.95543624473,1.31915120719
4.01057288086,1.32059300464
4.06647809178,1.32203955323
4.12316259103,1.32349066465
4.18063724146,1.32494615392
4.23891305734,1.32640583933
4.29800120649,1.32786954246
4.3579130124,1.32933708808
4.41865995639,1.33080830419
4.48025367983,1.3322830219
4.54270598637,1.33376107549
4.6060288442,1.33524230228
4.67023438833,1.33672654267
4.73533492292,1.33821364007
4.80134292365,1.33970344087
4.86827104012,1.34119579441
4.93613209824,1.34269055293
5.0049391027,1.34418757155
5.07470523949,1.34568670824
5.14544387839,1.34718782377
5.21716857555,1.34869078166
5.2898930761,1.35019544821
5.36363131674,1.35170169237
5.43839742846,1.35320938579
5.51420573924,1.35471840273
5.59107077676,1.35622862005
5.66900727121,1.35773991718
5.74803015813,1.35925217605
5.82815458123,1.3607652811
5.90939589534,1.36227911922
5.99176966931,1.36379357972
6.07529168902,1.36530855431
6.15997796038,1.36682393701
6.24584471244,1.36833962422
6.33290840046,1.36985551458
6.42118570906,1.37137150898
6.51069355548,1.37288751056
6.60144909273,1.37440342462
6.69346971296,1.37591915862
6.78677305072,1.37743462213
6.88137698642,1.37894972681
6.97729964967,1.38046438638
7.07455942282,1.38197851658
7.17317494447,1.38349203512
7.273165113,1.3850048617
7.37454909026,1.38651691793
7.47734630518,1.3880281273
7.58157645752,1.3895384152
7.68725952166,1.39104770883
