E_MeV,electron_dLdE_ph_per_MeV,electron_L_ph,alpha_dLdE_ph_per_MeV,alpha_L_ph,o16_dLdE_ph_per_MeV,o16_L_ph,alpha_over_electron_L,o16_over_electron_L
4.18063724146,45607.223748,190557.958821,11517.8259845,38098.5438561,1545.02842377,11505.6720333,0.199931527877,0.0603788585083
4.23891305734,45606.7947275,193215.744494,11586.5960131,38771.7583773,1541.64512729,11595.611243,0.200665626287,0.060013801015
4.29800120649,45606.3645344,195910.552874,11655.6939439,39458.4303252,1538.22975976,11686.6032964,0.201410438317,0.0596527503239
4.3579130124,45605.93322,198642.899613,11725.1191063,40158.8236919,1534.78219523,11778.6581443,0.202165915671,0.0592956414109
4.41865995639,45605.500835,201413.307551,11794.8710072,40873.2074529,1531.30231159,11871.7857762,0.20293201055,0.0589424101144
4.48025367983,45605.0674292,204222.30681,11864.9493258,41601.855668,1527.78999065,11965.9962188,0.203708675697,0.0585929931247
4.54270598637,45604.6330512,207070.434897,11935.3539086,42345.0475848,1524.2451183,12061.2995349,0.204495864443,0.0582473279729
4.6060288442,45604.197749,209958.236809,12006.0847635,43103.0677434,1520.66758458,12157.705822,0.205293530744,0.0579053530205
4.67023438833,45603.7615695,212886.265138,12077.1420542,43876.2060844,1517.0572838,12255.225211,0.206101629225,0.0575670074494
4.73533492292,45603.3245588,215855.08017,12148.5260943,44664.7580581,1513.41411468,12353.8678651,0.206920115213,0.0572322312514
4.80134292365,45602.886762,218865.250002,12220.2373412,45469.0247355,1509.73798041,12453.643978,0.207748944773,0.0569009652187
4.86827104012,45602.4482235,221917.350644,12292.2763901,46289.3129224,1506.0287888,12554.5637727,0.208588074741,0.0565731509336
4.93613209824,45602.0089867,225011.966129,12364.6439672,47125.9352751,1502.28645237,12656.6375005,0.209437462753,0.0562487307594
5.0049391027,45601.5690943,228149.688631,12437.340924,47979.2104176,1498.73114331,12759.883016,0.21029706727,0.0559276810438
5.07470523949,45601.128588,231331.118572,12510.3682302,48849.4630624,1497.13793836,12864.3881221,0.211166847607,0.0556102793324
5.14544387839,45600.6875087,234556.86474,12583.7269678,49737.0241317,1495.52597858,12970.2366082,0.212046763956,0.0552967683232
5.21716857555,45600.2458967,237827.544405,12657.4183237,50642.2308828,1493.89508809,13077.4442685,0.212936777401,0.0549870886538
5.2898930761,45599.8037911,241143.783437,12731.443584,51565.4270336,1492.24509059,13186.027045,0.213836849944,0.0546811817295
5.36363131674,45599.3612306,244506.216425,12805.8041267,52506.9628921,1490.57580926,13296.0010277,0.214746944515,0.0543789897128
5.43839742846,45598.9182529,247915.486801,12880.5014155,53467.1954871,1488.88706691,13407.3824548,0.215667024989,0.0540804555125
5.51420573924,45598.474895,251372.246962,12955.5369929,54446.4887015,1487.17868593,13520.1877136,0.216597056196,0.0537855227733
5.59107077676,45598.031193,254877.158393,13030.912474,55445.2134081,1485.45048838,13634.4333401,0.217537003934,0.0534941358654
5.66900727121,45597.5871824,258430.891796,13106.6295396,56463.7476072,1483.702296,13750.1360198,0.218486834971,0.0532062398743
5.74803015813,45597.1428979,262034.127217,13182.6899299,57502.4765669,1481.93393026,13867.3125879,0.219446517053,0.0529217805908
5.82815458123,45596.6983735,265687.554179,13259.0954382,58561.7929662,1480.14521238,13985.9800291,0.220416018911,0.0526407045012
5.90939589534,45596.2536424,269391.871808,13335.8479043,59642.0970391,1478.33596341,14106.1554784,0.221395310255,0.0523629587771
5.99176966931,45595.8087371,273147.788975,13412.9492082,60743.7967228,1476.50600422,14227.8562206,0.22238436178,0.0520884912667
6.07529168902,45595.3636895,276956.024426,13490.4012645,61867.3078069,1474.65515557,14351.0996908,0.223383145159,0.0518172504845
6.15997796038,45594.9185307,280817.306918,13568.2060157,63013.0540864,1472.78323817,14475.9034747,0.224391633044,0.0515491856022
6.24584471244,45594.4732911,284732.375367,13646.3654264,64181.4675156,1470.8900727,14602.2853078,0.225409799053,0.0512842464401
6.33290840046,45594.0280005,288701.978981,13724.8814776,65372.9883661,1469.7737258,14730.2978256,0.226437617771,0.0510225038206
6.42118570906,45593.5826881,292726.877406,13803.7561609,66588.0653863,1469.54432394,14860.0353689,0.227475064731,0.0507641645364
6.51069355548,45593.1373823,296807.840874,13882.9914726,67827.1559638,1469.31179739,14991.56071,0.228522116411,0.0505093149356
6.60144909273,45592.6921109,300945.650346,13962.5894088,69090.7262903,1469.07610462,15124.8981964,0.229578750219,0.0502579059674
6.69346971296,45592.246901,305141.097668,14042.5519594,70379.2515294,1468.83720354,15260.0724988,0.230644944477,0.050009889246
6.78677305072,45591.8017793,309394.985714,14122.8811034,71693.2159865,1468.59505159,15397.1086157,0.231720678411,0.0497652170418
6.88137698642,45591.3567717,313708.128548,14203.5788034,73033.1132822,1468.34960563,15536.0318775,0.232805932126,0.0495238422714
6.97729964967,45590.9119035,318081.351574,14284.647001,74399.4465275,1468.10082198,15676.8679502,0.233900686599,0.0492857184888
7.07455942282,45590.4671995,322515.491698,14366.0876117,75792.728502,1467.84865645,15819.6428404,0.235004923649,0.0490507998765
7.17317494447,45590.0226838,327011.397485,14447.9025204,77213.4818358,1467.59306424,15964.3828986,0.236118625924,0.0488190412365
7.273165113,45589.57838,331569.929324,14530.093577,78662.2391926,1467.33400004,16111.1148245,0.23724177688,0.0485903979815
7.37454909026,45589.134311,336191.959591,14612.6625916,80139.5434569,1467.07141795,16259.8656706,0.238374360751,0.0483648261261
7.47734630518,45588.6904994,340878.372817,14695.6113309,81645.9479236,1466.80527151,16410.6628469,0.239516362534,0.0481422822788
7.58157645752,45588.2469671,345630.065858,14778.9415135,83182.0164902,1466.53551366,16563.5341254,0.240667767961,0.0479227236329
7.68725952166,45587.8037354,350447.948066,14862.6548063,84748.3238528,1466.26209678,16718.5076444,0.241828563473,0.0477061079588
7.7944157504,45587.3608251,355332.94146,14946.7528209,86345.4557039,1465.98497265,16875.6119132,0.242998736197,0.0474923935953
7.90306567886,45586.9182566,360285.98091,15031.2371093,87974.0089345,1465.70409245,17034.8758168,0.244178273916,0.047281539442
8.0132301284,45586.4760497,365308.014308,15115.6711534,89634.5677115,1466.4006937,17196.3826717,0.245367098998,0.0470736529124
8.12493021061,45586.0342235,370400.002755,15200.2276943,91327.7119084,1467.29317204,17360.2295947,0.246565095111,0.0468688700474
8.2381873314,45585.592797,375562.920741,15285.3183465,93054.0644935,1468.19920102,17526.4623018,0.247772235634,0.0466671796758
8.35302319503,45585.1517884,380797.756337,15370.8094792,94814.2759506,1469.11900282,17695.1170381,0.248988536231,0.0464685433242
8.46945980831,45584.7112156,386105.511379,15456.8221514,96609.008462,1470.0528037,17866.2306436,0.250214010458,0.0462729231185
8.58751948485,45584.2710959,391487.201659,15543.4068679,98438.9469672,1471.00083418,18039.8405642,0.251448697556,0.0460802817762
8.70722484924,45583.8314462,396943.857127,15630.5552292,100304.792213,1471.96332907,18215.984863,0.25269264258,0.0458905825999
8.8285988415,45583.3922829,402476.522081,15718.2590208,102207.257582,1472.9405276,18394.702232,0.253945887462,0.0457037894704
8.95166472138,45582.953622,408086.255368,15806.4075671,104147.062998,1473.93267349,18576.0320036,0.255208455635,0.0455198668402
9.07644607289,45582.5154791,413774.13059,15895.0781979,106124.940118,1474.94001506,18760.0141634,0.256480365184,0.0453387797266
9.20296680876,45582.0778693,419541.236309,15983.7000221,108141.603357,1475.96280536,18946.6893616,0.257761559528,0.0451604937056
9.33125117508,45581.6408073,425388.676249,16072.8292049,110197.779126,1477.00130223,19136.0989262,0.259051980645,0.0449849749056
9.46132375589,45581.2043073,431317.569518,16162.4201192,112294.240163,1478.05576847,19328.284876,0.260351648295,0.044812190001
9.59320947794,45580.7683833,437329.050814,16252.461113,114431.770171,1479.12647187,19523.2899335,0.261660573332,0.0446421062063
9.72693361543,45580.3330487,443424.270645,16342.9166599,116611.16456,1480.21368541,19721.1575386,0.262978759351,0.04447469127
9.86252179487,45579.8983165,449604.395549,16433.7843799,118833.231171,1481.31768732,19921.9318622,0.264306204182,0.0443099134692
10,45579.4641996,455870.608319,16527.7488944,121098.977388,1482.5741781,20125.6671291,0.265643310136,0.0441477620224
